event_uid	dataset_track	sample_group	process_family	replication_lane	replication_rank_within_lane	source_endpoint	remote_path	remote_size_bytes	remote_adler32	entry_index	sampling_mode	selection_seed	selection_rank_within_group	target_valid_events_per_file	scan_limit_per_file	preprocessing_valid	preprocessing_failure_code	particle_count	used_particle_count	was_truncated	adapter_name	adapter_version	model_id	model_checkpoint_sha256	preprocessing_contract_sha256	score_contract_sha256	runtime_environment_id	model0_signal_probability	model0_qcd_probability	model0_ttbar_probability	model1_signal_probability	model1_qcd_probability	model1_ttbar_probability	model2_signal_probability	model2_qcd_probability	model2_ttbar_probability	ensemble_signal_probability	ensemble_qcd_probability	ensemble_ttbar_probability	ensemble_overall_top1_class	ensemble_signal_grid_top1_class	model_overall_top1_agreement	model_signal_grid_top1_agreement	raw_gen_weight_payload_json	physical_weight_status	physical_event_weight
6705ceeb288f57f9d7219695c0d856e0e1205b50878f06e9e77be7ddaabcc329	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	0	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		112	112	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.011418794836572488	0.9865267872810364	0.00205440167337656	0.005050908821885969	0.9941300749778748	0.0008189462241716683	0.01183000205674034	0.9845704436302185	0.0035995079670101404	0.009433235238399599	0.9884091019630432	0.002157618621519456	136	23	True	False	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
fd75194946e18d3303af9b457d74308e6ca985b1384e175fe79d0a1658d4854f	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	1	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		115	115	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.03845171603188646	0.9551416635513306	0.006406624801456928	0.032251386880943755	0.9603335857391357	0.0074149928987026215	0.050109795019579906	0.9488940834999084	0.0009960758034139872	0.04027096597747004	0.9547897775967916	0.004939231167857845	136	82	True	True	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
6748fe9df9b4675e0cb45e6c8ac45334c14f6387985a5b145d2a6deda3cf7de7	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	2	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		130	130	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.022403294072319113	0.9773157835006714	0.00028105315868742764	0.0251569386700794	0.974714994430542	0.0001279394782613963	0.020550852312226198	0.9793338179588318	0.0001154236524598673	0.022703695018208236	0.9771215319633484	0.00017480542980289707	136	80	True	False	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
75171c1907cb082455e22f7e0e32665b94b1213b19e2c396888be9fca092f14a	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	3	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		103	103	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.6092514383774414	0.38825732469558716	0.002491243649274111	0.8307005335916529	0.1676122546195984	0.0016871802508831024	0.7927287346203684	0.2040388435125351	0.0032324064522981644	0.7442269021964876	0.25330280760924023	0.0024702767841517925	136	122	True	True	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
17fd3d1cf71de48e83a1d155d956b58a68a787ee8f9f0e0f5499a5515f77207a	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	4	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		175	175	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.14067444098827764	0.7325114011764526	0.12681405246257782	0.26355148603670386	0.633823573589325	0.10262494534254074	0.2434560410638369	0.6539377570152283	0.10260625928640366	0.21589398936293944	0.673424243927002	0.11068175236384074	136	122	True	False	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
6cfc084c23d11dc81d6e03ee15572413bbc3867ca833f11a949c7645c62d29df	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	5	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		154	154	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.983243417183985	0.016413696110248566	0.00034290601615794003	0.9807032703756704	0.019142193719744682	0.0001545913692098111	0.9869512198129087	0.012854850850999355	0.00019395217532292008	0.9836326357908547	0.016136913560330868	0.0002304831868968904	118	118	True	True	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
3b70b1b5fd20683109d5570cc770fa43a3c1b6f857d33214b9fcb28c0d2a9ed9	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	6	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		181	181	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.2923709256356233	0.7070485949516296	0.0005804923712275922	0.37143745526554994	0.62806636095047	0.0004961966187693179	0.29098065885773394	0.7078621983528137	0.0011571489740163088	0.318263013252969	0.6809923847516378	0.000744612654671073	136	5	True	False	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
dfdd3b3c23cb30d01b3de09e17af5a6e2c860e3f9a663b8850d7c3ff88347a6c	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	7	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		125	125	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.016480010797749856	0.9693847894668579	0.014135213568806648	0.056101096686688834	0.9278275966644287	0.016071321442723274	0.05102139248265303	0.905132532119751	0.0438460111618042	0.041200833322363906	0.9341149727503458	0.02468418205777804	136	69	True	True	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
b59ab825ae695666dc1c9db45d484a0d20d1b460b55885f8fd43f5e429ceef3a	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	8	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		139	139	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.014134856307009613	0.9858294129371643	3.582572753657587e-05	0.016758760329139477	0.9831463694572449	9.480467269895598e-05	0.012039294238547882	0.9878643155097961	9.633418085286394e-05	0.014310970291565658	0.9856133659680685	7.56548603627986e-05	136	5	True	True	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
f05325553311cde8d80cfa39c9de07a8bed8c60eef252a32d1f129b9c93ab76e	Track B	ZJetsToQQ_DelphesHH4JTrig_merged_ntuple	zjets	zjets	1	root://cceos.ihep.ac.cn:1094	/eos/ihep/cms/store/user/coli/datasets/hh4b/inference/ZJetsToQQ_DelphesHH4JTrig_merged_ntuple/ZJetsToQQ_DelphesHH4JTrig_ntuple_id500-999.root	1763435733	c5d36b3f	9	high_score_tail_stability_v1	track_b_phase3_multifile_v1_20260806	1	128	4096	True		81	81	False	released_sophon_ensemble	40J7Q_R1_v1	HH4b_released_three_model_ensemble	43c7fb9b0860c0f37953a1636b1f1b73fcc320da585d4a446cb45a31a14fdec0	ff90137a4c919f0a07d47cbfb21ead3688ee49856d98a0ff16bbbaa7058eb735	9b0412c8cce16f4684910207ed3b82a1bfb6b74891c554bba1f1c3b4f9347b86	1de0398cb1116200e1ead26886dfc0d6f1c15579dab82ad689c68690509dc449	0.03221496921196376	0.9671433568000793	0.0006416548858396709	0.020757840175292586	0.9787533283233643	0.0004887066315859556	0.022001514807811873	0.977672278881073	0.00032627166365273297	0.024991441398356073	0.9745229880015055	0.0004855443936927865	136	5	True	False	[1262.0699462890625,0.12620699405670166]	blocked_pending_author_clarification	
